speciesCode,comName,sciName,locId,locName,obsDt,howMany,lat,lng,obsValid,obsReviewed,locationPrivate,subId,exoticCategory
greroa,Greater Roadrunner,Geococcyx californianus,L28353429,"Carretera Zacatecas-Santa María La Floreña, Pesquería MX-N.L. 25.77014, -100.00838",2026-03-25 10:32,1.0,25.770138,-100.008378,True,False,True,S313177706,
easblu,Eastern Bluebird,Sialia sialis,L7760671,Refugio Terraza de La Tierra,2026-03-25 10:31,5.0,16.1848237,-96.5198665,True,False,False,S313111093,
comyel,Common Yellowthroat,Geothlypis trichas,L1926510,Salt Spring Island--Cusheon Lake,2026-03-25 10:30,1.0,48.8159354,-123.4656429,True,False,False,S313121627,
saypho,Say's Phoebe,Sayornis saya,L61021590,"Guanajuato, MX (21.211, -100.726)",2026-03-25 10:20,1.0,21.2112067,-100.7255833,True,False,True,S313110561,
yebcuc,Yellow-billed Cuckoo,Coccyzus americanus,L1101205,Loxahatchee NWR--Cypress Swamp Boardwalk,2026-03-25 09:53,1.0,26.501396,-80.2114432,True,False,False,S312986387,
whbnut,White-breasted Nuthatch,Sitta carolinensis,L588221,Parque Ejidal San Nicolás Totolapan,2026-03-25 09:50,1.0,19.253533,-99.2466259,True,False,False,S313172168,
redcro,Red Crossbill,Loxia curvirostra,L588221,Parque Ejidal San Nicolás Totolapan,2026-03-25 09:50,1.0,19.253533,-99.2466259,True,False,False,S313172168,
spotow,Spotted Towhee,Pipilo maculatus,L588221,Parque Ejidal San Nicolás Totolapan,2026-03-25 09:50,1.0,19.253533,-99.2466259,True,False,False,S313172168,
pinsis,Pine Siskin,Spinus pinus,L588221,Parque Ejidal San Nicolás Totolapan,2026-03-25 09:50,1.0,19.253533,-99.2466259,True,False,False,S313172168,
burowl,Burrowing Owl,Athene cunicularia,L60899128,Carretera San Rafael - El Uno,2026-03-25 09:32,5.0,25.0158209,-100.6068331,True,False,True,S313071683,
wesmea,Western Meadowlark,Sturnella neglecta,L60899128,Carretera San Rafael - El Uno,2026-03-25 09:32,1.0,25.0158209,-100.6068331,True,False,True,S313071683,
amebit,American Bittern,Botaurus lentiginosus,L298193,Coquitlam—ƛ̓éxətəm (tla-hut-um) Regional Park,2026-03-25 09:06,1.0,49.23429,-122.7996362,True,False,False,S313066588,
herthr,Hermit Thrush,Catharus guttatus,L37814220,Parque El Manzano La Botella,2026-03-25 09:05,5.0,25.3782314,-100.2093061,True,False,False,S313077129,
norbob,Northern Bobwhite,Colinus virginianus,L60948583,"Coahuila de Zaragoza, MX (28.497, -100.592)",2026-03-25 09:01,6.0,28.4971252,-100.5921165,True,False,True,S313143333,
savspa,Savannah Sparrow,Passerculus sandwichensis,L17008444,Los Frailes - La Presa,2026-03-25 08:58,3.0,20.8947232,-100.7790576,True,False,True,S313062012,
grpchi,Greater Prairie-Chicken,Tympanuchus cupido,L260784,Attwater Prairie Chicken NWR (CTC 004),2026-03-25 08:58,1.0,29.671349,-96.2737083,True,False,False,S312993744,
wilsni1,Wilson's Snipe,Gallinago delicata,L17008444,Los Frailes - La Presa,2026-03-25 08:58,1.0,20.8947232,-100.7790576,True,False,True,S313062012,
ribgul,Ring-billed Gull,Larus delawarensis,L17008444,Los Frailes - La Presa,2026-03-25 08:58,3.0,20.8947232,-100.7790576,True,False,True,S313062012,
prowar,Prothonotary Warbler,Protonotaria citrea,L22359118,"Jardín Bepensa, Mérida MX-YUC 20.98239, -89.66494",2026-03-25 08:54,3.0,20.982386,-89.66494,True,False,True,S313115331,
annhum,Anna's Hummingbird,Calypte anna,L30456753,Facultad De Medicina UABC,2026-03-25 08:38,1.0,32.6433652,-115.4742687,True,False,True,S313009180,
grhowl,Great Horned Owl,Bubo virginianus,L37592788,"Ciudad de México, MX (19.149, -99.081)Oyamepulli/Santa Polonia. Milpa Alta CDMX",2026-03-25 08:36,1.0,19.1486572,-99.0810031,True,False,True,S313071454,
clagre,Clark's Grebe,Aechmophorus clarkii,L60972900,"Casa Alverez, Las Pilitas, Jalisco, MX (21.055, -102.643)",2026-03-25 08:30,1.0,21.0546345,-102.6430831,True,False,True,S313010769,
bknsti,Black-necked Stilt,Himantopus mexicanus,L1146986,Frank Lake--NW lookout/blind/outflow,2026-03-25 07:53,5.0,50.5652486,-113.7179804,True,True,False,S313008962,
willet1,Willet,Tringa semipalmata,L8860126,boca de Tomates,2026-03-25 07:50,3.0,20.6707946,-105.2721832,True,False,True,S313020599,
belkin1,Belted Kingfisher,Megaceryle alcyon,L5854506,Jardín Bepensa,2026-03-25 07:48,1.0,20.982678,-89.6653891,True,False,False,S313156666,
whcspa,White-crowned Sparrow,Zonotrichia leucophrys,L59701342,Esterito road watering hole,2026-03-25 07:42,8.0,27.972312,-111.069053,True,False,True,S313046312,
blkter,Black Tern,Chlidonias niger,L338428,Indian Point (CTC 073),2026-03-25 07:40,6.0,27.8525492,-97.3559312,True,False,False,S313077394,
blugrb1,Blue Grosbeak,Passerina caerulea,L198601,Husser,2026-03-25 07:31,1.0,30.67939,-90.33729,True,True,True,S313048748,
horlar,Horned Lark,Eremophila alpestris,L370637,Valle de La Soledad,2026-03-25 07:26,20.0,24.8960325,-100.727967,True,False,False,S313070958,
chiswi,Chimney Swift,Chaetura pelagica,L6751955,Kiekari Bird Observatory (Acceso Restringido),2026-03-25 07:00,4.0,19.3960334,-97.0394491,True,False,True,S313126956,
purmar,Purple Martin,Progne subis,L21602828,Carretera Vigia Chico--Km 1-5,2026-03-25 06:28,4.0,19.6037279,-87.9980011,True,False,False,S313006301,
graspa,Grasshopper Sparrow,Ammodramus savannarum,L3502110,Bosque Urbano Ejército Mexicano,2026-03-24 18:00,1.0,25.4189692,-100.9683761,True,False,False,S312861180,
ameoys,American Oystercatcher,Haematopus palliatus,L39175850,Termoélectrico area,2026-03-24 16:44,4.0,23.192377,-106.357352,True,False,True,S312858662,
treswa,Tree Swallow,Tachycineta bicolor,L1313315,Laguna Columbia-Torre de Observación,2026-03-24 16:08,1.0,20.2809167,-86.9791245,True,False,False,S312867904,
amwpel,American White Pelican,Pelecanus erythrorhynchos,L1144311,CPR Lake (North Side),2026-03-24 14:59,2.0,49.8365985,-112.6003146,True,True,True,S312842324,
fragul,Franklin's Gull,Leucophaeus pipixcan,L420497,Playa Santa Maria Xadani,2026-03-24 13:58,7.0,16.3338951,-95.0168896,True,False,False,S312809204,
robgro,Rose-breasted Grosbeak,Pheucticus ludovicianus,L21248539,"3961 Glen Abby Cir, Stockton US-CA 37.97923, -121.35747",2026-03-24 12:08,1.0,37.979232,-121.357474,True,True,True,S312854726,
pygnut,Pygmy Nuthatch,Sitta pygmaea,L60955133,"Caseta-Tezoncalli, Ciudad de México, MX (19.164, -99.073)",2026-03-24 08:16,2.0,19.1641106,-99.0729723,True,False,True,S312773191,
casspa,Cassin's Sparrow,Peucaea cassinii,L60948583,"Coahuila de Zaragoza, MX (28.497, -100.592)",2026-03-24 08:01,1.0,28.4971252,-100.5921165,True,False,True,S312743036,
easkin,Eastern Kingbird,Tyrannus tyrannus,L60791164,Coyote Golf Course,2026-03-24 07:29,1.0,20.655936,-87.047293,True,False,True,S313100713,
easowl1,Eastern Screech-Owl,Megascops asio,L10972244,Bosque Zuazua--Ruta Puerta de Hierro,2026-03-23 20:56,1.0,25.8974686,-100.1144338,True,False,False,S312597694,
blkvul,Black Vulture,Coragyps atratus,L601562,Burlington--Hendrie Valley,2026-03-23 14:05,1.0,43.2932628,-79.8835015,True,True,False,S312484749,
goleag,Golden Eagle,Aquila chrysaetos,L60899223,"Matehuala - Monterrey (25.042, -100.572)",2026-03-23 12:29,1.0,25.0423452,-100.5723783,True,False,True,S312493654,
rehwoo,Red-headed Woodpecker,Melanerpes erythrocephalus,L35928501,Old Cut Boulevard,2026-03-23 12:17,1.0,42.5872714,-80.4021583,True,False,True,S312448765,
sposan,Spotted Sandpiper,Actitis macularius,L164543,North Vancouver--Maplewood Flats Conservation Area,2026-03-23 09:27,1.0,49.305843,-123.00034,True,False,False,S312499514,
ferhaw,Ferruginous Hawk,Buteo regalis,L370637,Valle de La Soledad,2026-03-23 09:24,1.0,24.8960325,-100.727967,True,False,False,S312493332,
dickci,Dickcissel,Spiza americana,L8362225,Entronque Carretera a Paredón,2026-03-23 08:57,4.0,15.977991,-93.775216,True,False,False,S312416635,
amecro,American Crow,Corvus brachyrhynchos,L23428048,Jacumba Border Pond,2026-03-23 07:53,1.0,32.564575,-116.177107,True,False,False,S312483112,
yebcuc,Yellow-billed Cuckoo,Coccyzus americanus,L2281269,Carretera Libre a Arriaga--Mirador,2026-03-22 15:27,1.0,16.3455105,-93.8678634,True,False,False,S312249386,
atlpuf,Atlantic Puffin,Fratercula arctica,L60853734,"Auto selected 38.59860, -74.33298",2026-03-22 14:52,4.0,38.598602,-74.332979,True,False,True,S312258580,
bcnher,Black-crowned Night Heron,Nycticorax nycticorax,L285222,Ashbridge's Bay Park,2026-03-22 14:02,1.0,43.6599861,-79.3093553,True,False,False,S312131909,
reshaw,Red-shouldered Hawk,Buteo lineatus,L41416167,Parque Ecologico La Aurora,2026-03-22 11:38,1.0,25.4389729,-100.9403658,True,False,False,S312120113,
daejun,Dark-eyed Junco,Junco hyemalis,L445622,"Parque Morelos, Tijuana",2026-03-22 09:26,1.0,32.4995554,-116.9389057,True,False,False,S312188329,
comnig,Common Nighthawk,Chordeiles minor,L3440103,Barceló Maya Palace Deluxe,2026-03-22 06:37,1.0,20.4883713,-87.2462296,True,False,False,S312021599,
mouchi,Mountain Chickadee,Poecile gambeli,L60738375,Sendero Ejido Pino Suárez,2026-03-21 11:21,1.0,32.3616917,-116.08884,True,False,True,S311687651,
cangoo,Canada Goose,Branta canadensis,L5474338,Parque Central Hermanos Escobar,2026-03-21 08:16,1.0,31.6882655,-106.4260679,True,False,False,S311464292,
atlpuf,Atlantic Puffin,Fratercula arctica,L60617391,"Mar 20, 2026 5:01 p.m.
42.076, -65.972",2026-03-20 12:09,1.0,42.0758014,-65.971738,True,True,True,S311096716,
dickci,Dickcissel,Spiza americana,L2594800,Chandler-- av Soldat-Chouinard,2026-03-19 17:00,2.0,48.3472554,-64.6905093,True,True,True,S310780291,
hoomer,Hooded Merganser,Lophodytes cucullatus,L31189317,"Rancho Buenos Aires, 32.34281, -116.85860",2026-03-19 09:38,1.0,32.342814,-116.858599,True,True,True,S310794710,
wiltur,Wild Turkey,Meleagris gallopavo,L370624,PN La Estanzuela,2026-03-19 08:28,1.0,25.5454617,-100.2713585,True,False,False,S310669215,
wooduc,Wood Duck,Aix sponsa,L24130297,Tamaulipas--a través de Santa Margarita Bluffs,2026-03-18 07:35,2.0,26.4787108,-99.0941645,True,False,False,S310828873,
casfin,Cassin's Finch,Haemorhous cassinii,L836005,Hotel Paraiso del Oso,2026-03-17 09:05,1.0,27.31984,-108.03504,True,False,False,S310699880,
commer,Common Merganser,Mergus merganser,L2392629,Marina de Miramar,2026-03-16 18:33,6.0,27.9304553,-110.9479666,True,False,False,S309913755,
forter,Forster's Tern,Sterna forsteri,L3164665,Kincardine Harbour and adjacent Lake Huron,2026-03-16 15:47,1.0,44.1778336,-81.6433096,True,True,False,S309849861,
comnig,Common Nighthawk,Chordeiles minor,L405338,Frog Pond WMA--Lucky Hammock,2026-03-15 08:32,1.0,25.396439,-80.566581,True,True,False,S309547849,
sancra,Sandhill Crane,Antigone canadensis,L56427628,"Avenida Favela, Colonia Anáhuac MX-Chih. (28.4883,-106.7371)",2026-03-14 08:47,4.0,28.488256,-106.737128,True,False,True,S309540548,
boboli,Bobolink,Dolichonyx oryzivorus,L127408,Loxahatchee NWR,2026-03-14 08:37,1.0,26.4986442,-80.2246141,True,True,False,S309213889,
purmar,Purple Martin,Progne subis,L2485697,Colchester--Harbour,2026-03-11,1.0,41.9834494,-82.9332939,True,True,False,S309228806,
baleag,Bald Eagle,Haliaeetus leucocephalus,L41101330,Pelican Point (Sand spit in Southern Bahia Magdalena),2026-03-09 09:26,1.0,24.3823087,-111.6881184,True,True,True,S307701570,
calcon,California Condor,Gymnogyps californianus,L623752,PN Sierra de San Pedro Mártir--Recepcion,2026-03-06 09:30,20.0,31.0003268,-115.5570585,True,True,False,S306579165,
miskit,Mississippi Kite,Ictinia mississippiensis,L265772,Miraflores (pueblo),2026-03-06 07:34,2.0,23.3681419,-109.7737248,True,True,False,S306621765,
moublu,Mountain Bluebird,Sialia currucoides,L54671086,Acceso a Laguna Hanson,2026-03-02 08:37,5.0,32.434905,-116.021135,True,False,True,S305481115,
balori,Baltimore Oriole,Icterus galbula,L2454269,Town of Yarmouth,2026-03-01 11:15,1.0,43.8315734,-66.1149931,True,False,False,S305012734,
chclon,Chestnut-collared Longspur,Calcarius ornatus,L59360008,Ejido Zaragoza,2026-03-01 07:09,59.0,31.102669,-110.118794,True,False,True,S305191335,
